station_name,hour_of_day,day_of_week,day_name,num_trains,crowd_score,crowd_level,transfer_congestion_risk,peak_slot
Phagwara Jn,13,6,Sun,2,8.7,Low,Low,No
Phagwara Jn,14,6,Sun,2,8.5,Low,Low,No
Phagwara Jn,15,6,Sun,2,9.0,Low,Low,No
Phagwara Jn,16,6,Sun,2,9.6,Low,Low,No
Phagwara Jn,17,6,Sun,2,10.4,Low,Low,Yes
Phagwara Jn,18,6,Sun,2,10.9,Low,Low,Yes
Phagwara Jn,19,6,Sun,2,10.9,Low,Low,Yes
Phagwara Jn,20,6,Sun,2,10.7,Low,Low,Yes
Phagwara Jn,21,6,Sun,2,10.1,Low,Low,No
Phagwara Jn,22,6,Sun,2,8.7,Low,Low,No
Phagwara Jn,23,6,Sun,2,7.1,Low,Low,No
Bhojo,0,0,Mon,2,4.9,Low,Low,No
Bhojo,1,0,Mon,2,4.5,Low,Low,No
Bhojo,2,0,Mon,2,4.3,Low,Low,No
Bhojo,3,0,Mon,2,4.5,Low,Low,No
Bhojo,4,0,Mon,2,4.9,Low,Low,No
Bhojo,5,0,Mon,2,6.2,Low,Low,No
Bhojo,6,0,Mon,2,7.6,Low,Low,No
Bhojo,7,0,Mon,2,8.5,Low,Low,Yes
Bhojo,8,0,Mon,2,8.0,Low,Low,Yes
Bhojo,9,0,Mon,2,7.1,Low,Low,Yes
Bhojo,10,0,Mon,2,6.7,Low,Low,No
Bhojo,11,0,Mon,2,6.9,Low,Low,No
Bhojo,12,0,Mon,2,7.3,Low,Low,No
Bhojo,13,0,Mon,2,7.1,Low,Low,No
Bhojo,14,0,Mon,2,6.9,Low,Low,No
Bhojo,15,0,Mon,2,7.3,Low,Low,No
Bhojo,16,0,Mon,2,7.8,Low,Low,No
Bhojo,17,0,Mon,2,8.5,Low,Low,Yes
Bhojo,18,0,Mon,2,8.9,Low,Low,Yes
Bhojo,19,0,Mon,2,8.9,Low,Low,Yes
Bhojo,20,0,Mon,2,8.7,Low,Low,Yes
Bhojo,21,0,Mon,2,8.2,Low,Low,No
Bhojo,22,0,Mon,2,7.1,Low,Low,No
Bhojo,23,0,Mon,2,5.8,Low,Low,No
Bhojo,0,1,Tue,2,4.0,Low,Low,No
Bhojo,1,1,Tue,2,3.6,Low,Low,No
Bhojo,2,1,Tue,2,3.5,Low,Low,No
Bhojo,3,1,Tue,2,3.6,Low,Low,No
Bhojo,4,1,Tue,2,4.0,Low,Low,No
Bhojo,5,1,Tue,2,5.1,Low,Low,No
Bhojo,6,1,Tue,2,6.2,Low,Low,No
Bhojo,7,1,Tue,2,6.9,Low,Low,Yes
Bhojo,8,1,Tue,2,6.6,Low,Low,Yes
Bhojo,9,1,Tue,2,5.8,Low,Low,Yes
Bhojo,10,1,Tue,2,5.5,Low,Low,No
Bhojo,11,1,Tue,2,5.7,Low,Low,No
Bhojo,12,1,Tue,2,6.0,Low,Low,No
Bhojo,13,1,Tue,2,5.8,Low,Low,No
Bhojo,14,1,Tue,2,5.7,Low,Low,No
Bhojo,15,1,Tue,2,6.0,Low,Low,No
Bhojo,16,1,Tue,2,6.4,Low,Low,No
Bhojo,17,1,Tue,2,6.9,Low,Low,Yes
Bhojo,18,1,Tue,2,7.3,Low,Low,Yes
Bhojo,19,1,Tue,2,7.3,Low,Low,Yes
Bhojo,20,1,Tue,2,7.1,Low,Low,Yes
Bhojo,21,1,Tue,2,6.7,Low,Low,No
Bhojo,22,1,Tue,2,5.8,Low,Low,No
Bhojo,23,1,Tue,2,4.7,Low,Low,No
Bhojo,0,2,Wed,2,3.8,Low,Low,No
Bhojo,1,2,Wed,2,3.4,Low,Low,No
Bhojo,2,2,Wed,2,3.3,Low,Low,No
Bhojo,3,2,Wed,2,3.4,Low,Low,No
Bhojo,4,2,Wed,2,3.8,Low,Low,No
Bhojo,5,2,Wed,2,4.8,Low,Low,No
Bhojo,6,2,Wed,2,5.9,Low,Low,No
Bhojo,7,2,Wed,2,6.5,Low,Low,Yes
Bhojo,8,2,Wed,2,6.2,Low,Low,Yes
Bhojo,9,2,Wed,2,5.5,Low,Low,Yes
Bhojo,10,2,Wed,2,5.2,Low,Low,No
Bhojo,11,2,Wed,2,5.4,Low,Low,No
Bhojo,12,2,Wed,2,5.6,Low,Low,No
Bhojo,13,2,Wed,2,5.5,Low,Low,No
Bhojo,14,2,Wed,2,5.4,Low,Low,No
Bhojo,15,2,Wed,2,5.6,Low,Low,No
Bhojo,16,2,Wed,2,6.1,Low,Low,No
Bhojo,17,2,Wed,2,6.5,Low,Low,Yes
Bhojo,18,2,Wed,2,6.9,Low,Low,Yes
Bhojo,19,2,Wed,2,6.9,Low,Low,Yes
Bhojo,20,2,Wed,2,6.7,Low,Low,Yes
Bhojo,21,2,Wed,2,6.3,Low,Low,No
Bhojo,22,2,Wed,2,5.5,Low,Low,No
Bhojo,23,2,Wed,2,4.5,Low,Low,No
Bhojo,0,3,Thu,2,3.9,Low,Low,No
Bhojo,1,3,Thu,2,3.6,Low,Low,No
Bhojo,2,3,Thu,2,3.4,Low,Low,No
Bhojo,3,3,Thu,2,3.6,Low,Low,No
Bhojo,4,3,Thu,2,3.9,Low,Low,No
Bhojo,5,3,Thu,2,5.0,Low,Low,No
Bhojo,6,3,Thu,2,6.1,Low,Low,No
Bhojo,7,3,Thu,2,6.8,Low,Low,Yes
Bhojo,8,3,Thu,2,6.4,Low,Low,Yes
Bhojo,9,3,Thu,2,5.7,Low,Low,Yes
Bhojo,10,3,Thu,2,5.3,Low,Low,No
Bhojo,11,3,Thu,2,5.6,Low,Low,No
Bhojo,12,3,Thu,2,5.8,Low,Low,No
Bhojo,13,3,Thu,2,5.7,Low,Low,No
Bhojo,14,3,Thu,2,5.6,Low,Low,No
Bhojo,15,3,Thu,2,5.8,Low,Low,No
Bhojo,16,3,Thu,2,6.3,Low,Low,No
Bhojo,17,3,Thu,2,6.8,Low,Low,Yes
Bhojo,18,3,Thu,2,7.1,Low,Low,Yes
Bhojo,19,3,Thu,2,7.1,Low,Low,Yes
Bhojo,20,3,Thu,2,7.0,Low,Low,Yes
Bhojo,21,3,Thu,2,6.6,Low,Low,No
Bhojo,22,3,Thu,2,5.7,Low,Low,No
Bhojo,23,3,Thu,2,4.6,Low,Low,No
Bhojo,0,4,Fri,2,4.7,Low,Low,No
Bhojo,1,4,Fri,2,4.3,Low,Low,No
Bhojo,2,4,Fri,2,4.1,Low,Low,No
Bhojo,3,4,Fri,2,4.3,Low,Low,No
Bhojo,4,4,Fri,2,4.7,Low,Low,No
Bhojo,5,4,Fri,2,6.0,Low,Low,No
Bhojo,6,4,Fri,2,7.2,Low,Low,No
Bhojo,7,4,Fri,2,8.1,Low,Low,Yes
Bhojo,8,4,Fri,2,7.7,Low,Low,Yes
Bhojo,9,4,Fri,2,6.8,Low,Low,Yes
Bhojo,10,4,Fri,2,6.4,Low,Low,No
Bhojo,11,4,Fri,2,6.6,Low,Low,No
Bhojo,12,4,Fri,2,7.0,Low,Low,No
Bhojo,13,4,Fri,2,6.8,Low,Low,No
Bhojo,14,4,Fri,2,6.6,Low,Low,No
Bhojo,15,4,Fri,2,7.0,Low,Low,No
Bhojo,16,4,Fri,2,7.5,Low,Low,No
Bhojo,17,4,Fri,2,8.1,Low,Low,Yes
Bhojo,18,4,Fri,2,8.5,Low,Low,Yes
Bhojo,19,4,Fri,2,8.5,Low,Low,Yes
Bhojo,20,4,Fri,2,8.3,Low,Low,Yes
Bhojo,21,4,Fri,2,7.8,Low,Low,No
Bhojo,22,4,Fri,2,6.8,Low,Low,No
Bhojo,23,4,Fri,2,5.5,Low,Low,No
Bhojo,0,5,Sat,2,5.8,Low,Low,No
Bhojo,1,5,Sat,2,5.3,Low,Low,No
Bhojo,2,5,Sat,2,5.1,Low,Low,No
Bhojo,3,5,Sat,2,5.3,Low,Low,No
Bhojo,4,5,Sat,2,5.8,Low,Low,No
Bhojo,5,5,Sat,2,7.4,Low,Low,No
Bhojo,6,5,Sat,2,9.0,Low,Low,No
Bhojo,7,5,Sat,2,10.0,Low,Low,Yes
Bhojo,8,5,Sat,2,9.5,Low,Low,Yes
Bhojo,9,5,Sat,2,8.4,Low,Low,Yes
Bhojo,10,5,Sat,2,7.9,Low,Low,No
Bhojo,11,5,Sat,2,8.2,Low,Low,No
Bhojo,12,5,Sat,2,8.6,Low,Low,No
Bhojo,13,5,Sat,2,8.4,Low,Low,No
Bhojo,14,5,Sat,2,8.2,Low,Low,No
Bhojo,15,5,Sat,2,8.6,Low,Low,No
Bhojo,16,5,Sat,2,9.3,Low,Low,No
Bhojo,17,5,Sat,2,10.0,Low,Low,Yes
Bhojo,18,5,Sat,2,10.5,Low,Low,Yes
Bhojo,19,5,Sat,2,10.5,Low,Low,Yes
Bhojo,20,5,Sat,2,10.3,Low,Low,Yes
Bhojo,21,5,Sat,2,9.7,Low,Low,No
Bhojo,22,5,Sat,2,8.4,Low,Low,No
Bhojo,23,5,Sat,2,6.8,Low,Low,No
Bhojo,0,6,Sun,2,6.0,Low,Low,No
Bhojo,1,6,Sun,2,5.5,Low,Low,No
Bhojo,2,6,Sun,2,5.2,Low,Low,No
Bhojo,3,6,Sun,2,5.5,Low,Low,No
Bhojo,4,6,Sun,2,6.0,Low,Low,No
Bhojo,5,6,Sun,2,7.7,Low,Low,No
Bhojo,6,6,Sun,2,9.3,Low,Low,No
Bhojo,7,6,Sun,2,10.4,Low,Low,Yes
Bhojo,8,6,Sun,2,9.8,Low,Low,Yes
Bhojo,9,6,Sun,2,8.7,Low,Low,Yes
Bhojo,10,6,Sun,2,8.2,Low,Low,No
Bhojo,11,6,Sun,2,8.5,Low,Low,No
Bhojo,12,6,Sun,2,9.0,Low,Low,No
Bhojo,13,6,Sun,2,8.7,Low,Low,No
Bhojo,14,6,Sun,2,8.5,Low,Low,No
Bhojo,15,6,Sun,2,9.0,Low,Low,No
Bhojo,16,6,Sun,2,9.6,Low,Low,No
Bhojo,17,6,Sun,2,10.4,Low,Low,Yes
Bhojo,18,6,Sun,2,10.9,Low,Low,Yes
Bhojo,19,6,Sun,2,10.9,Low,Low,Yes
Bhojo,20,6,Sun,2,10.7,Low,Low,Yes
Bhojo,21,6,Sun,2,10.1,Low,Low,No
Bhojo,22,6,Sun,2,8.7,Low,Low,No
Bhojo,23,6,Sun,2,7.1,Low,Low,No
Melmaruvattur,0,0,Mon,6,11.1,Low,Low,No
Melmaruvattur,1,0,Mon,6,10.1,Low,Low,No
Melmaruvattur,2,0,Mon,6,9.7,Low,Low,No
Melmaruvattur,3,0,Mon,6,10.1,Low,Low,No
Melmaruvattur,4,0,Mon,6,11.1,Low,Low,No
Melmaruvattur,5,0,Mon,6,14.2,Low,Low,No
Melmaruvattur,6,0,Mon,6,17.2,Low,Low,No
Melmaruvattur,7,0,Mon,6,19.2,Low,Low,Yes
Melmaruvattur,8,0,Mon,6,18.2,Low,Low,Yes
Melmaruvattur,9,0,Mon,6,16.2,Low,Low,Yes
Melmaruvattur,10,0,Mon,6,15.2,Low,Low,No
Melmaruvattur,11,0,Mon,6,15.8,Low,Low,No
Melmaruvattur,12,0,Mon,6,16.6,Low,Low,No
Melmaruvattur,13,0,Mon,6,16.2,Low,Low,No
Melmaruvattur,14,0,Mon,6,15.8,Low,Low,No
Melmaruvattur,15,0,Mon,6,16.6,Low,Low,No
Melmaruvattur,16,0,Mon,6,17.8,Low,Low,No
Melmaruvattur,17,0,Mon,6,19.2,Low,Low,Yes
Melmaruvattur,18,0,Mon,6,20.2,Low,Low,Yes
Melmaruvattur,19,0,Mon,6,20.2,Low,Low,Yes
Melmaruvattur,20,0,Mon,6,19.8,Low,Low,Yes
Melmaruvattur,21,0,Mon,6,18.6,Low,Low,No
Melmaruvattur,22,0,Mon,6,16.2,Low,Low,No
Melmaruvattur,23,0,Mon,6,13.2,Low,Low,No
Melmaruvattur,0,1,Tue,6,9.1,Low,Low,No
Melmaruvattur,1,1,Tue,6,8.3,Low,Low,No
Melmaruvattur,2,1,Tue,6,7.9,Low,Low,No
Melmaruvattur,3,1,Tue,6,8.3,Low,Low,No
Melmaruvattur,4,1,Tue,6,9.1,Low,Low,No
Melmaruvattur,5,1,Tue,6,11.6,Low,Low,No
Melmaruvattur,6,1,Tue,6,14.1,Low,Low,No
Melmaruvattur,7,1,Tue,6,15.7,Low,Low,Yes
Melmaruvattur,8,1,Tue,6,14.9,Low,Low,Yes
Melmaruvattur,9,1,Tue,6,13.2,Low,Low,Yes
Melmaruvattur,10,1,Tue,6,12.4,Low,Low,No
Melmaruvattur,11,1,Tue,6,12.9,Low,Low,No
Melmaruvattur,12,1,Tue,6,13.6,Low,Low,No
Melmaruvattur,13,1,Tue,6,13.2,Low,Low,No
Melmaruvattur,14,1,Tue,6,12.9,Low,Low,No
Melmaruvattur,15,1,Tue,6,13.6,Low,Low,No
Melmaruvattur,16,1,Tue,6,14.6,Low,Low,No
Melmaruvattur,17,1,Tue,6,15.7,Low,Low,Yes
Melmaruvattur,18,1,Tue,6,16.6,Low,Low,Yes
Melmaruvattur,19,1,Tue,6,16.6,Low,Low,Yes
Melmaruvattur,20,1,Tue,6,16.2,Low,Low,Yes
Melmaruvattur,21,1,Tue,6,15.2,Low,Low,No
Melmaruvattur,22,1,Tue,6,13.2,Low,Low,No
Melmaruvattur,23,1,Tue,6,10.8,Low,Low,No
Melmaruvattur,0,2,Wed,6,8.6,Low,Low,No
Melmaruvattur,1,2,Wed,6,7.8,Low,Low,No
Melmaruvattur,2,2,Wed,6,7.5,Low,Low,No
Melmaruvattur,3,2,Wed,6,7.8,Low,Low,No
Melmaruvattur,4,2,Wed,6,8.6,Low,Low,No
Melmaruvattur,5,2,Wed,6,10.9,Low,Low,No
Melmaruvattur,6,2,Wed,6,13.3,Low,Low,No
Melmaruvattur,7,2,Wed,6,14.9,Low,Low,Yes
Melmaruvattur,8,2,Wed,6,14.1,Low,Low,Yes
Melmaruvattur,9,2,Wed,6,12.5,Low,Low,Yes
Melmaruvattur,10,2,Wed,6,11.7,Low,Low,No
Melmaruvattur,11,2,Wed,6,12.2,Low,Low,No
Melmaruvattur,12,2,Wed,6,12.8,Low,Low,No
Melmaruvattur,13,2,Wed,6,12.5,Low,Low,No
Melmaruvattur,14,2,Wed,6,12.2,Low,Low,No
Melmaruvattur,15,2,Wed,6,12.8,Low,Low,No
Melmaruvattur,16,2,Wed,6,13.8,Low,Low,No
Melmaruvattur,17,2,Wed,6,14.9,Low,Low,Yes
Melmaruvattur,18,2,Wed,6,15.6,Low,Low,Yes
Melmaruvattur,19,2,Wed,6,15.6,Low,Low,Yes
Melmaruvattur,20,2,Wed,6,15.3,Low,Low,Yes
Melmaruvattur,21,2,Wed,6,14.4,Low,Low,No
Melmaruvattur,22,2,Wed,6,12.5,Low,Low,No
Melmaruvattur,23,2,Wed,6,10.2,Low,Low,No
Melmaruvattur,0,3,Thu,6,8.9,Low,Low,No
Melmaruvattur,1,3,Thu,6,8.1,Low,Low,No
Melmaruvattur,2,3,Thu,6,7.8,Low,Low,No
Melmaruvattur,3,3,Thu,6,8.1,Low,Low,No
Melmaruvattur,4,3,Thu,6,8.9,Low,Low,No
Melmaruvattur,5,3,Thu,6,11.3,Low,Low,No
Melmaruvattur,6,3,Thu,6,13.8,Low,Low,No
Melmaruvattur,7,3,Thu,6,15.4,Low,Low,Yes
Melmaruvattur,8,3,Thu,6,14.6,Low,Low,Yes
Melmaruvattur,9,3,Thu,6,13.0,Low,Low,Yes
Melmaruvattur,10,3,Thu,6,12.1,Low,Low,No
Melmaruvattur,11,3,Thu,6,12.6,Low,Low,No
Melmaruvattur,12,3,Thu,6,13.3,Low,Low,No
Melmaruvattur,13,3,Thu,6,13.0,Low,Low,No
Melmaruvattur,14,3,Thu,6,12.6,Low,Low,No
Melmaruvattur,15,3,Thu,6,13.3,Low,Low,No
Melmaruvattur,16,3,Thu,6,14.2,Low,Low,No
Melmaruvattur,17,3,Thu,6,15.4,Low,Low,Yes
Melmaruvattur,18,3,Thu,6,16.2,Low,Low,Yes
Melmaruvattur,19,3,Thu,6,16.2,Low,Low,Yes
Melmaruvattur,20,3,Thu,6,15.9,Low,Low,Yes
Melmaruvattur,21,3,Thu,6,14.9,Low,Low,No
Melmaruvattur,22,3,Thu,6,13.0,Low,Low,No
Melmaruvattur,23,3,Thu,6,10.5,Low,Low,No
Melmaruvattur,0,4,Fri,6,10.6,Low,Low,No
Melmaruvattur,1,4,Fri,6,9.7,Low,Low,No
Melmaruvattur,2,4,Fri,6,9.3,Low,Low,No
Melmaruvattur,3,4,Fri,6,9.7,Low,Low,No
Melmaruvattur,4,4,Fri,6,10.6,Low,Low,No
Melmaruvattur,5,4,Fri,6,13.5,Low,Low,No
Melmaruvattur,6,4,Fri,6,16.4,Low,Low,No
Melmaruvattur,7,4,Fri,6,18.4,Low,Low,Yes
Melmaruvattur,8,4,Fri,6,17.4,Low,Low,Yes
Melmaruvattur,9,4,Fri,6,15.5,Low,Low,Yes
Melmaruvattur,10,4,Fri,6,14.5,Low,Low,No
Melmaruvattur,11,4,Fri,6,15.1,Low,Low,No
Melmaruvattur,12,4,Fri,6,15.8,Low,Low,No
Melmaruvattur,13,4,Fri,6,15.5,Low,Low,No
Melmaruvattur,14,4,Fri,6,15.1,Low,Low,No
Melmaruvattur,15,4,Fri,6,15.8,Low,Low,No
Melmaruvattur,16,4,Fri,6,17.0,Low,Low,No
Melmaruvattur,17,4,Fri,6,18.4,Low,Low,Yes
Melmaruvattur,18,4,Fri,6,19.3,Low,Low,Yes
Melmaruvattur,19,4,Fri,6,19.3,Low,Low,Yes
Melmaruvattur,20,4,Fri,6,18.9,Low,Low,Yes
Melmaruvattur,21,4,Fri,6,17.8,Low,Low,No
Melmaruvattur,22,4,Fri,6,15.5,Low,Low,No
Melmaruvattur,23,4,Fri,6,12.6,Low,Low,No
Melmaruvattur,0,5,Sat,6,13.2,Low,Low,No
Melmaruvattur,1,5,Sat,6,12.0,Low,Low,No
Melmaruvattur,2,5,Sat,6,11.5,Low,Low,No
Melmaruvattur,3,5,Sat,6,12.0,Low,Low,No
Melmaruvattur,4,5,Sat,6,13.2,Low,Low,No
Melmaruvattur,5,5,Sat,6,16.7,Low,Low,No
Melmaruvattur,6,5,Sat,6,20.3,Low,Low,No
Melmaruvattur,7,5,Sat,6,22.7,Low,Low,Yes
Melmaruvattur,8,5,Sat,6,21.5,Low,Low,Yes
Melmaruvattur,9,5,Sat,6,19.1,Low,Low,Yes
Melmaruvattur,10,5,Sat,6,17.9,Low,Low,No
Melmaruvattur,11,5,Sat,6,18.7,Low,Low,No
Melmaruvattur,12,5,Sat,6,19.6,Low,Low,No
Melmaruvattur,13,5,Sat,6,19.1,Low,Low,No
Melmaruvattur,14,5,Sat,6,18.7,Low,Low,No
Melmaruvattur,15,5,Sat,6,19.6,Low,Low,No
Melmaruvattur,16,5,Sat,6,21.0,Low,Low,No
Melmaruvattur,17,5,Sat,6,22.7,Low,Low,Yes
Melmaruvattur,18,5,Sat,6,23.9,Low,Low,Yes
Melmaruvattur,19,5,Sat,6,23.9,Low,Low,Yes
Melmaruvattur,20,5,Sat,6,23.4,Low,Low,Yes
Melmaruvattur,21,5,Sat,6,22.0,Low,Low,No
Melmaruvattur,22,5,Sat,6,19.1,Low,Low,No
Melmaruvattur,23,5,Sat,6,15.5,Low,Low,No
Melmaruvattur,0,6,Sun,6,13.7,Low,Low,No
Melmaruvattur,1,6,Sun,6,12.4,Low,Low,No
Melmaruvattur,2,6,Sun,6,11.9,Low,Low,No
Melmaruvattur,3,6,Sun,6,12.4,Low,Low,No
Melmaruvattur,4,6,Sun,6,13.7,Low,Low,No
Melmaruvattur,5,6,Sun,6,17.4,Low,Low,No
Melmaruvattur,6,6,Sun,6,21.1,Low,Low,No
Melmaruvattur,7,6,Sun,6,23.6,Low,Low,Yes
Melmaruvattur,8,6,Sun,6,22.4,Low,Low,Yes
Melmaruvattur,9,6,Sun,6,19.9,Low,Low,Yes
Melmaruvattur,10,6,Sun,6,18.6,Low,Low,No
Melmaruvattur,11,6,Sun,6,19.4,Low,Low,No
Melmaruvattur,12,6,Sun,6,20.4,Low,Low,No
Melmaruvattur,13,6,Sun,6,19.9,Low,Low,No
Melmaruvattur,14,6,Sun,6,19.4,Low,Low,No
Melmaruvattur,15,6,Sun,6,20.4,Low,Low,No
Melmaruvattur,16,6,Sun,6,21.9,Low,Low,No
Melmaruvattur,17,6,Sun,6,23.6,Low,Low,Yes
Melmaruvattur,18,6,Sun,6,24.8,Low,Low,Yes
Melmaruvattur,19,6,Sun,6,24.8,Low,Low,Yes
Melmaruvattur,20,6,Sun,6,24.3,Low,Low,Yes
Melmaruvattur,21,6,Sun,6,22.9,Low,Low,No
Melmaruvattur,22,6,Sun,6,19.9,Low,Low,No
Melmaruvattur,23,6,Sun,6,16.1,Low,Low,No
Bhigwan,0,0,Mon,2,4.9,Low,Low,No
Bhigwan,1,0,Mon,2,4.5,Low,Low,No
Bhigwan,2,0,Mon,2,4.3,Low,Low,No
Bhigwan,3,0,Mon,2,4.5,Low,Low,No
Bhigwan,4,0,Mon,2,4.9,Low,Low,No
Bhigwan,5,0,Mon,2,6.2,Low,Low,No
Bhigwan,6,0,Mon,2,7.6,Low,Low,No
Bhigwan,7,0,Mon,2,8.5,Low,Low,Yes
Bhigwan,8,0,Mon,2,8.0,Low,Low,Yes
Bhigwan,9,0,Mon,2,7.1,Low,Low,Yes
Bhigwan,10,0,Mon,2,6.7,Low,Low,No
Bhigwan,11,0,Mon,2,6.9,Low,Low,No
Bhigwan,12,0,Mon,2,7.3,Low,Low,No
Bhigwan,13,0,Mon,2,7.1,Low,Low,No
Bhigwan,14,0,Mon,2,6.9,Low,Low,No
Bhigwan,15,0,Mon,2,7.3,Low,Low,No
Bhigwan,16,0,Mon,2,7.8,Low,Low,No
Bhigwan,17,0,Mon,2,8.5,Low,Low,Yes
Bhigwan,18,0,Mon,2,8.9,Low,Low,Yes
Bhigwan,19,0,Mon,2,8.9,Low,Low,Yes
Bhigwan,20,0,Mon,2,8.7,Low,Low,Yes
Bhigwan,21,0,Mon,2,8.2,Low,Low,No
Bhigwan,22,0,Mon,2,7.1,Low,Low,No
Bhigwan,23,0,Mon,2,5.8,Low,Low,No
Bhigwan,0,1,Tue,2,4.0,Low,Low,No
Bhigwan,1,1,Tue,2,3.6,Low,Low,No
Bhigwan,2,1,Tue,2,3.5,Low,Low,No
Bhigwan,3,1,Tue,2,3.6,Low,Low,No
Bhigwan,4,1,Tue,2,4.0,Low,Low,No
Bhigwan,5,1,Tue,2,5.1,Low,Low,No
Bhigwan,6,1,Tue,2,6.2,Low,Low,No
Bhigwan,7,1,Tue,2,6.9,Low,Low,Yes
Bhigwan,8,1,Tue,2,6.6,Low,Low,Yes
Bhigwan,9,1,Tue,2,5.8,Low,Low,Yes
Bhigwan,10,1,Tue,2,5.5,Low,Low,No
Bhigwan,11,1,Tue,2,5.7,Low,Low,No
Bhigwan,12,1,Tue,2,6.0,Low,Low,No
Bhigwan,13,1,Tue,2,5.8,Low,Low,No
Bhigwan,14,1,Tue,2,5.7,Low,Low,No
Bhigwan,15,1,Tue,2,6.0,Low,Low,No
Bhigwan,16,1,Tue,2,6.4,Low,Low,No
Bhigwan,17,1,Tue,2,6.9,Low,Low,Yes
Bhigwan,18,1,Tue,2,7.3,Low,Low,Yes
Bhigwan,19,1,Tue,2,7.3,Low,Low,Yes
Bhigwan,20,1,Tue,2,7.1,Low,Low,Yes
Bhigwan,21,1,Tue,2,6.7,Low,Low,No
Bhigwan,22,1,Tue,2,5.8,Low,Low,No
Bhigwan,23,1,Tue,2,4.7,Low,Low,No
Bhigwan,0,2,Wed,2,3.8,Low,Low,No
Bhigwan,1,2,Wed,2,3.4,Low,Low,No
Bhigwan,2,2,Wed,2,3.3,Low,Low,No
Bhigwan,3,2,Wed,2,3.4,Low,Low,No
Bhigwan,4,2,Wed,2,3.8,Low,Low,No
Bhigwan,5,2,Wed,2,4.8,Low,Low,No
Bhigwan,6,2,Wed,2,5.9,Low,Low,No
Bhigwan,7,2,Wed,2,6.5,Low,Low,Yes
Bhigwan,8,2,Wed,2,6.2,Low,Low,Yes
Bhigwan,9,2,Wed,2,5.5,Low,Low,Yes
Bhigwan,10,2,Wed,2,5.2,Low,Low,No
Bhigwan,11,2,Wed,2,5.4,Low,Low,No
Bhigwan,12,2,Wed,2,5.6,Low,Low,No
Bhigwan,13,2,Wed,2,5.5,Low,Low,No
Bhigwan,14,2,Wed,2,5.4,Low,Low,No
Bhigwan,15,2,Wed,2,5.6,Low,Low,No
Bhigwan,16,2,Wed,2,6.1,Low,Low,No
Bhigwan,17,2,Wed,2,6.5,Low,Low,Yes
Bhigwan,18,2,Wed,2,6.9,Low,Low,Yes
Bhigwan,19,2,Wed,2,6.9,Low,Low,Yes
Bhigwan,20,2,Wed,2,6.7,Low,Low,Yes
Bhigwan,21,2,Wed,2,6.3,Low,Low,No
Bhigwan,22,2,Wed,2,5.5,Low,Low,No
Bhigwan,23,2,Wed,2,4.5,Low,Low,No
Bhigwan,0,3,Thu,2,3.9,Low,Low,No
Bhigwan,1,3,Thu,2,3.6,Low,Low,No
Bhigwan,2,3,Thu,2,3.4,Low,Low,No
Bhigwan,3,3,Thu,2,3.6,Low,Low,No
Bhigwan,4,3,Thu,2,3.9,Low,Low,No
Bhigwan,5,3,Thu,2,5.0,Low,Low,No
Bhigwan,6,3,Thu,2,6.1,Low,Low,No
Bhigwan,7,3,Thu,2,6.8,Low,Low,Yes
Bhigwan,8,3,Thu,2,6.4,Low,Low,Yes
Bhigwan,9,3,Thu,2,5.7,Low,Low,Yes
Bhigwan,10,3,Thu,2,5.3,Low,Low,No
Bhigwan,11,3,Thu,2,5.6,Low,Low,No
Bhigwan,12,3,Thu,2,5.8,Low,Low,No
Bhigwan,13,3,Thu,2,5.7,Low,Low,No
Bhigwan,14,3,Thu,2,5.6,Low,Low,No
Bhigwan,15,3,Thu,2,5.8,Low,Low,No
Bhigwan,16,3,Thu,2,6.3,Low,Low,No
Bhigwan,17,3,Thu,2,6.8,Low,Low,Yes
Bhigwan,18,3,Thu,2,7.1,Low,Low,Yes
Bhigwan,19,3,Thu,2,7.1,Low,Low,Yes
Bhigwan,20,3,Thu,2,7.0,Low,Low,Yes
Bhigwan,21,3,Thu,2,6.6,Low,Low,No
Bhigwan,22,3,Thu,2,5.7,Low,Low,No
Bhigwan,23,3,Thu,2,4.6,Low,Low,No
Bhigwan,0,4,Fri,2,4.7,Low,Low,No
Bhigwan,1,4,Fri,2,4.3,Low,Low,No
Bhigwan,2,4,Fri,2,4.1,Low,Low,No
Bhigwan,3,4,Fri,2,4.3,Low,Low,No
Bhigwan,4,4,Fri,2,4.7,Low,Low,No
Bhigwan,5,4,Fri,2,6.0,Low,Low,No
Bhigwan,6,4,Fri,2,7.2,Low,Low,No
Bhigwan,7,4,Fri,2,8.1,Low,Low,Yes
Bhigwan,8,4,Fri,2,7.7,Low,Low,Yes
Bhigwan,9,4,Fri,2,6.8,Low,Low,Yes
Bhigwan,10,4,Fri,2,6.4,Low,Low,No
Bhigwan,11,4,Fri,2,6.6,Low,Low,No
Bhigwan,12,4,Fri,2,7.0,Low,Low,No
Bhigwan,13,4,Fri,2,6.8,Low,Low,No
Bhigwan,14,4,Fri,2,6.6,Low,Low,No
Bhigwan,15,4,Fri,2,7.0,Low,Low,No
Bhigwan,16,4,Fri,2,7.5,Low,Low,No
Bhigwan,17,4,Fri,2,8.1,Low,Low,Yes
Bhigwan,18,4,Fri,2,8.5,Low,Low,Yes
Bhigwan,19,4,Fri,2,8.5,Low,Low,Yes
Bhigwan,20,4,Fri,2,8.3,Low,Low,Yes
